,date,tweet
1578,2022-10-30,A massive stampede in Seoul South Korea left at least 151 people dead and hundreds more injured on Saturday with emergency services overwhelmed after a fatal crush amongst a 100000strong crowd on a narrow street during Halloween festivities #stampede #Seoul #South #Korea  https://t.co/urK7KYA2tz
1579,2022-10-30,Heartwrenching scene in South Korea. R. I. P to ones who left the world yesterday and prayers and sympathies for those who were seriously affected.  #Seoul #Itaewon #SouthKorean
1580,2022-10-30,Crush kills at least 149 at Halloween festivities in Seoul #LKA #SriLanka #Seoul #PrayForSeoul #SouthKorean #Halloween #SeoulStampede #SeoulHalloweenStampede #seoulhalloween   https://t.co/IrRWsSsdKO  https://t.co/X612D1hTS4
1581,2022-10-30,Pray for itaewon 🙏🏻  Sending my deepest condolences to the families and friends who lost a loved one and those who were injured   #prayforitaewon #Itaewon #Seoul #이태원사고  https://t.co/aPM5CO5fJl
1582,2022-10-30,Sending blessings of positivity to the world🌟 #อิแทวอน #dogecoin #Seoul #지구에서년지성아_환영해 #오이_지젤생일_아인교 #LUFC #Worlds2022 #Asake #TheAstronaut #TaylorCarabajal #이태원 #BLACKPINK #جنتل63 #عضوه_جامعة_نوره_تقذف_الرسول #BORNPINKinHOUSTON_DDAY #UkraineFrontLines  https://t.co/NLjsEgGlAG
1583,2022-10-30,"Ngeri Minggu Pagii baca berita 20 orang meninggal di Itaewon diacara Halloween,goblok bener nih penyelenggaranya gak perdulikan penonton. Hal serupa hampir terjadi di acara Berdendang Bergoyang di Indonesia. Rest In Peace #Seoul #PrayForSouthKorea  #PrayForItewon  https://t.co/cpDJUvM5On"
1584,2022-10-30,No one hates war like a soldier hates war ~ Tommy Franks  #chinawar #ballisticmissile #usaircraftcarrier #ELONMUSK #Seoul #KeonColeman  https://t.co/bV4qd8Tx67
1585,2022-10-30,"Ratusan Orang Meninggal, Begini Kronologi Tragedi Halloween di Itaewon Korsel #Itaewon #RestInPeace #Seoul #breakingnesws #SeoulHalloweenStampede  https://t.co/TMr441n6XK via  https://t.co/N9ncQWiiKP | Semua Fakta dan Berita Terbaru Ada di Sini  https://t.co/qQAf5kv3Cn"
1586,2022-10-30,#KnowAboutChhathPuja #NZvsSL  #HumanitySaviours #Seoul  #ElonMask The fact is that way of worship opposite to the holy books does not provide any benefit. So it is useless.  https://t.co/H4n6Jim8Uh
1587,2022-10-30,"Damn... And I thought dealing with war and running under rocket shelling was the worst thing to happen for me this year, then I got the news about #Seoul , May all of the souls rest in peace &lt;3 sending love. stay strong"
1588,2022-10-30,May God give strenght to the families who lost their loved one🙏 #SouthKorea #Halloween  #Seoul   #Itaewon #이태원 #이태원사고 #압사사고  https://t.co/mweXUgXIvO
1589,2022-10-30,How do they come to be like this?  Beware of crowds! #halloween #seoul
1590,2022-10-30,"My heart goes out to all the people, friends, families and loved ones who were affected by the tragedy in Itaewon. May all the people lost, rest in peace, and may the families find closure. #Seoul"
1591,2022-10-30,My prayers are up 🙏😞😢 #Seoul #Itaewon
1592,2022-10-30,"#SeoulHalloweenStampede -  Death toll rises to 151 including 19 foreigners from Iran, Uzbekistan, China and Norway (Source: Yonhap news agency)   #Seoul #SeoulStampede #LatestNews"
1593,2022-10-30,그래도 슬픈건 어쩔 수 없는거 같아...  #이태원 #압박사고 #Itaewon #사고 #cpr #사망자 #149명 #Seoul #SouthKorea #끄적 #할로윈 #경찰 #200명 #고인의명복 #사고영상 #사고현장 #용산구청 #TheAstronaut #GISELLE #Worlds2022 #  https://t.co/83CrMV26WC
1594,2022-10-30,"#SeoulHalloweenStampede | साउथ कोरिया के सियोल में दर्दनाक हादसा.. हैलोवीन फेस्टिवल के दौरान भगदड़, हादसे में 149 लोगों की मौत, 150 लोग घायल   #SeoulTragedy #Seoul #SeoulStampede #Seoulkorea #seoulhalloween  https://t.co/BNYa8pMtK7"
1595,2022-10-30,"#SeoulHalloweenStampede | साउथ कोरिया के सियोल में दर्दनाक हादसा.. हैलोवीन फेस्टिवल के दौरान भगदड़, हादसे में 149 लोगों की मौत, 150 लोग घायल   #SeoulTragedy #Seoul #SeoulStampede #Seoulkorea #seoulhalloween  https://t.co/RMsMzrfwBO"
1596,2022-10-30,"@KasulisK What a sad N bad News it is, When ever such big crowd is expected, adequate policemen should be there N effectively control the crowds, Public Announcement system to inform N communications must b there, Very Unfortunate incident  #Seoul #Itaewon  #RIP"
1597,2022-10-30,#RIP #Seoul
1598,2022-10-30,House of Sauds; uses wealth of #Mecca 🕋 #Madina to bomb other #Muslim nations &amp; do business with apartheid regime; &amp;now this .. #dogecoin #Halloween #อิแทวอน #Seoul #SouthKorea @AJArabic @trtworld @OIC_OCI @MayadeenEnglish @AlMayadeenNews @MiddleEastEye @MiddleEastMnt  https://t.co/tgQupPBxIN
1599,2022-10-30,"Hello group, my mother has cancer and needs head surgery and we need money as soon as possible for the surgery and the cost of the surgery is $8500 and we can't pay this amount please help mom  #CancerDeMama #CancerDuSein #cancer #Seoul #Halloween #Worlds2022 #ELONMUSK #อิแทวอน"
1600,2022-10-30,દક્ષિણ કોરિયાના હેલોવીન ઉત્સવમાં 150થી વધુ લોકોના મોત  #HalloweenHavoc #Seoul #SeoulStampede  https://t.co/7xLWIF19PM
1601,2022-10-30,"At least 146 people were killed and 150 others injured in a #stampede  accident that occurred Saturday night at Itaewon, a district of the South Korean capital #Seoul , during #Halloween gatherings, local authorities said early Sunday morning.  https://t.co/rWJmj6Zdkb  https://t.co/IEf4nqbm3r"
1602,2022-10-30,"Avoid Fast Food, Reduce/Limit of Sodium Salt &amp; Boycott all other unhealthy things. Your Life is more important than your Taste. #Seoul #koreanhalloween #CardiacArrest #India"
1603,2022-10-30,"JUST IN: #BNNSouthKorea Reports  After a deadly stampede killed now at least 155 people, including 19 foreigners, during #Halloween celebrations in #Seoul, South Korean President announced a period of national mourning and ordered flags to be lowered.  https://t.co/3wcAgSjoxU"
1604,2022-10-30,"At least 146 people were killed in a stampede at Seoul’s Itaewon Halloween celebration after a crowd crammed into an alley, emergency officials confirm. #Halloween #Seoul #SouthKorea  https://t.co/6uMmB70vVo"
1605,2022-10-30,"पूर्वजों की आत्मा की शांति के लिए #Halloween पार्टी मे पहोंचे 149 लोगो की आत्मा को शांति मीले.  #SouthKorea मे हेलोविन पार्टी मे भगदड से करीबन 149 लोगो की मोत, 100 से ज्यादा घायल, करीबन 1 लाख लोग ईकठ्ठा हुए थे  #SouthKorea #HALLOWEENPARTY #Seoul #Itaewon  https://t.co/oHSVJiOlck"
1606,2022-10-30,#Seoul #Korea #SouthKorea #Halloween   https://t.co/UYnnd2VWlP
1607,2022-10-30,#Seoul #SouthKorea 😢😢😢
1608,2022-10-30,Seeing ambulance people not know CPR makes me question everything in the world. Heartbreaking. #Seoul
1609,2022-10-30,To be prepared against surprise is to be trained To be prepared for surprise is to be educated  James Carse  #breakingnews #usairforce #hypersonicmissile #KeonColeman #Seoul #ELONMUSK  https://t.co/wD34ntCpaL
1610,2022-10-30,#Seoul #韩国首尔梨泰院  https://t.co/EHhxMmkIuc
1611,2022-10-30,दक्षिण कोरिया की राजधानी सियोल में हैलोवीन फेस्टिवल के दौरान एक बड़ा हादसा हुआ है। इसमें करीब 149 लोगों की मौत हो गई है जबकि 150 से अधिक लोग घायल हैं।  #Seoul #HalloweenHavoc #SouthKorea   पढ़ें पूरी खबर-  https://t.co/ai0HL2aoQk  https://t.co/cvEQFs9JeV
1612,2022-10-30,Theirs is not to make reply: Theirs is not to reason why: Theirs is but to do and die ~ Alfred Lord Tennyson  #army #usmilitaryequipment #f35 #Faker #PresidentObama #Seoul  https://t.co/N5il3DsdKI
1613,2022-10-30,मौत की सुनामी के बाद का मंजर  155 से ज्यादा लोगो की  मौत  #Korea #Seoul
1614,2022-10-30,"Sad News in #Seoul #STAMPEDE #CardiacArrest #Halloween killed 151, injured 82, 19 foreigners #SouthKorea prayers to the families.    https://t.co/JYSZmwarhl"
1615,2022-10-30,"#Seoul Halloween stampede | Death toll rises to 151 including 19 foreigners from Iran, Uzbekistan, China and Norway, reports Yonhap news agency"
1616,2022-10-30,"🔴Almeno 19 stranieri sono morti durante la fuga precipitosa scoppiata nel quartiere #Itaewon, nel centro di #Seoul, durante una celebrazione di #Halloween. Secondo l'agenzia Yonhap, il processo di identificazione dei morti è ancora in corso; In totale sarebbero 151. (RenTV)  https://t.co/svMWawdOCe"
1617,2022-10-30,Homeless man builds small house on Hollywood Boulevard  https://t.co/TXXHyAbmem via @YouTube #dope #Seoul
1618,2022-10-30,No one should encounter Death by Stampede. Really Horrifying videos of the Seoul Halloween Incident are popping up. Condolences to the families and friends of the deceased. #Seoul #Itaewon 😞
1619,2022-10-30,100 💵  dollar question are we moving  towards the Era....you got it especially muslim brother's and sister. Thanks ya rabbi (ALLAH SWT) #SouthKorean #Seoul #PAKvsNED  #INDvsSA #HalloweenHavoc #BREAKING_NEWS #BreathoftheWild #breathing #humansnotrobots #wild #westernideology
1620,2022-10-30,#อิแทวอน #ประยุทธ์ขายชาติ #ppkritt #Seoul #หวยรัฐบาลไทย #หวยรัฐ #หวยเด็ดงวดนี้ #หวยงวดนี้ #หวยดัง #หวยรัฐบาล #หวยดัง 💥😘สมัครสมาชิกใหม่รับสิทธิพิเศษได้เลยย คลิ๊กที่ลิ๊งค์👇👇👇👇  https://t.co/Rr1vYpLfiC? from=N0RUSm82M2pCYTZ3VmEzZXU5d1N2dz09  https://t.co/8PuQcOdJeO
1621,2022-10-30,Really hoping this pic is fake. omg. #itaewon #Itaewon #Seoul #지구에서년지성아_환영해 #이태원 #이태원사고  https://t.co/NBi4X0dpRN
1622,2022-10-30,"ei, per quanto sia difficile, sono vicino a tutti loro 💔 #Seoul #Itaewon  https://t.co/SR27OVXW8Y"
1623,2022-10-30,"I can't fathom what happened in #Seoul, but my heart goes out to everyone who lost someone in the crush."
1624,2022-10-30,💔 #이태원 #이태원사고 #압사사고 #SouthKorea #Seoul #오이_지젤생일_아인교 #SeoulStampede #Itaewon  https://t.co/voHtaETf7N
1625,2022-10-30,my prayers to all of the victims and their families 🙏🏻🙏🏻 #Itaewon #Seoul  https://t.co/747itgvV69
1626,2022-10-30,Live for something rather than die for nothing  General George S Patton  #military #missileattack #UnitedStates #ELONMUSK #HenryCavill #Seoul  https://t.co/tMOAwECbMo
1627,2022-10-30,"At least 149 people, mostly teenagers and young adults in their 20s, were killed in #SouthKorea when a crowd celebrating Halloween surged into an alley in a night-life area of #Seoul  เสียชีวิตอย่างน้อย149คน จากการเบียดและทับกันจนขาดอากาศหายใจ #อิแทวอน    https://t.co/97zO1aGaCg"
1628,2022-10-30,साउथ कोरिया की राजधानी सियोल में हैलोवीन पार्टी के दौरान भगदड़ मचने से अब तक 150 लोगों की मौत की ख़बर। कोरोना महामारी के बाद पहली बार खुल कर हैलोवीन मनाने इटावॉन की पतली गलियों में एक लाख से अधिक लोग इकट्ठा हो गए थे। #SouthKorean #Halloween #Seoul  https://t.co/lU0m5zxEpg
1629,2022-10-30,"#Seoul #Halloweenstampede | Death toll rises to 151 including 19 foreigners from #Iran, #Uzbekistan, #China and #Norway, reports Yonhap news agency"
1630,2022-10-30,"#SouthKorea  #HalloweenStampede in #Seoul leaves at least 149 dead, mostly teenagers and young adults in their 20s, when a huge crowd surged into an alley in a nightlife area of the #SouthKorean capital Seoul last night.  https://t.co/DLDe5HG4Ma"
1631,2022-10-30,"#KnowAboutChhathPuja #NZvsSL  #HumanitySaviours #Seoul  छठ पूजा में छठी मैया व सूर्य देव की पूजा करने से दीर्घायु होती है। सच्चाई :परमेश्वर कबीर साहेब (कविर्देव) ही अपने सत साधक की आयु को बढ़ाता है। सामवेद मंत्र संख्या नं. 822,ऋग्वेद मण्डल 10 सूक्त 161 मंत्र 2 में यह प्रमाण है।  https://t.co/tTUR8C8lUC"
1632,2022-10-30,ยังไม่มีรายงานคนไทยบาดเจ็บ!  🔴 สถานทูตไทย ณ กรุงโซล แจ้งยังไม่มีรายงานคนไทยบาดเจ็บในเหตุการณ์โศกนาฏกรรมวัน Halloween ย่านอิแทวอน  ⚫️ โดยเหตุการณ์ดังกล่าวมีผู้เสียชีวิตแล้ว 149 คน บาดเจ็บ 76คน สถานทูตอยู่ระหว่างประสานข้อมูลกับทางการเกาหลีใต้ หากมีความคืบหน้าจะแจ้งเป็นระยะๆ #Seoul  https://t.co/57bJIWlWar
1633,2022-10-30,A man tries to escape from Death during the celebrations at the Halloween party in South Korea..  #SouthKorea #Halloween  #Seoul   #CardiacArrest #Itaewon #이태원  https://t.co/xzIQdAxMa4
1634,2022-10-30,This is so sad 😩😫😖  #Itaewon #Seoul  https://t.co/EWerVwQWTS
1635,2022-10-30,"आस्था, पवित्रता व भगवान सूर्य की उपासना के महापर्व छठ पूजा की समस्त देशवासियों को हार्दिक बधाई एवं ढेरों शुभकामनाएँ।  सूर्य देव एवं छठी मैय्या  सभी को खुशहाली, उत्तम स्वास्थ्य प्रदान करें ऐसी मंगलकामना करता हूँ।  #ChhathPuja #Seoul #happychhathpuja #อิแทวอน  https://t.co/be2quBXLVI"
